# {"t_start": 1596456284.82971, "env_id": "Reacher-v2"} 
r,l,t 
-8.498583,50,167.172806
-8.788209,50,167.23529
-11.353971,50,167.297777
-11.088421,50,167.360274
-9.934967,50,167.422747
-11.195998,50,167.496724
-15.589559,50,167.561519
-8.903707,50,167.627374
-17.274622,50,167.682647
-11.873252,50,167.745127
-11.300872,50,167.807633
-9.590584,50,167.870099
-13.017036,50,167.948205
-10.336923,50,168.010691
-11.583362,50,168.073176
-8.704344,50,168.135662
-12.391387,50,168.198147
-9.872579,50,168.260633
-14.485465,50,168.323118
-9.126633,50,168.385603
-7.127197,50,168.448089
-12.714646,50,168.523687
-13.670502,50,168.588482
-10.935921,50,168.751784
-11.674441,50,168.81427
-11.504614,50,168.876755
-8.587654,50,168.943212
-11.595223,50,169.0057
-13.843996,50,169.083806
-11.897216,50,169.146289
-9.86278,50,169.208774
-10.532895,50,169.27126
-10.391241,50,169.333747
-8.980856,50,169.39623
-13.077455,50,169.458715
-19.143607,50,169.535283
-14.215679,50,169.601107
-10.716927,50,169.665939
-12.207507,50,169.732754
-12.907095,50,169.797341
-8.77596,50,169.859831
-10.2913,50,169.922312
-12.217921,50,169.984797
-9.599496,50,170.047282
-8.713851,50,170.109784
-11.729732,50,170.172254
-9.663757,50,170.234739
-9.385685,50,170.297223
-12.307466,50,170.359709
-9.194902,50,170.437816
-15.100918,50,170.503065
-12.598706,50,170.567891
-9.621451,50,170.632719
-9.570984,50,170.700539
-11.620958,50,170.765363
-10.078029,50,170.816699
-16.711033,50,170.879187
-8.149301,50,170.957291
-11.08582,50,171.019781
-12.170836,50,171.082261
-12.699888,50,171.144752
-5.993188,50,171.207234
-9.023147,50,171.269717
-7.696025,50,171.332202
-11.77702,50,171.513768
-10.93385,50,171.578592
-14.565112,50,171.644383
-10.133749,50,171.712236
-10.732681,50,171.777064
-11.877158,50,171.834978
-7.34729,50,171.897496
-8.740113,50,171.959985
-8.955638,50,172.022468
-13.309785,50,172.084955
-10.359081,50,172.147437
-9.887154,50,172.209925
-12.299807,50,172.28803
-10.21128,50,172.350516
-13.013215,50,172.413014
-7.948684,50,172.475493
-10.755211,50,172.545466
-11.694224,50,172.610297
-11.924274,50,172.675087
-9.22731,50,172.740947
-7.382294,50,172.794931
-7.136244,50,172.857451
-8.142218,50,172.919942
-15.2114,50,172.98242
-10.537333,50,173.060529
-8.485438,50,173.123006
-9.267375,50,173.185501
-10.731745,50,173.247983
-15.021235,50,173.310473
-11.41415,50,173.372954
-6.145296,50,173.435441
-8.796284,50,173.508651
-8.891099,50,173.573478
-13.720201,50,173.637309
-10.873183,50,173.704129
-12.047549,50,173.76796
-8.774229,50,173.832788
-10.740679,50,173.891719
-9.807625,50,173.954203
-15.830601,50,174.016689
-7.118816,50,174.079174
-11.060636,50,174.25101
-9.105631,50,174.313495
-17.265292,50,174.375982
-9.59994,50,174.442314
-6.774583,50,174.513713
-10.708252,50,174.57854
-9.431318,50,174.643369
-7.359888,50,174.710193
-10.883963,50,174.775014
-11.845883,50,174.827647
-16.871188,50,174.890131
-10.391739,50,174.952618
-9.371834,50,175.030722
-8.182102,50,175.093209
-8.741746,50,175.155694
-8.502134,50,175.218179
-11.124926,50,175.280664
-12.222922,50,175.343151
-11.536732,50,175.405635
-12.936153,50,175.46812
-10.312207,50,175.541016
-9.062364,50,175.605843
-10.703781,50,175.670669
-15.807937,50,175.731617
-8.936267,50,175.794102
-9.025181,50,175.856589
-10.933761,50,175.919075
-6.985709,50,175.981559
-9.216533,50,176.044044
-12.751105,50,176.106529
-6.394318,50,176.184637
-13.67004,50,176.247124
-9.868006,50,176.309607
-9.788634,50,176.372095
-10.575068,50,176.434578
-8.003265,50,176.5018
-18.999966,50,176.566624
-10.26056,50,176.632451
-7.82277,50,176.699238
-7.876404,50,176.750925
-14.071889,50,176.813411
-7.865093,50,176.985213
-11.038807,50,177.047733
-13.681326,50,177.125838
-13.327088,50,177.178611
-9.825325,50,177.241097
-14.92992,50,177.319203
-8.059399,50,177.381687
-9.326893,50,177.444166
-7.15282,50,177.513447
-11.141919,50,177.577243
-11.976805,50,177.643103
-10.452928,50,177.708925
-9.201012,50,177.773718
-7.131811,50,177.831779
-10.204645,50,177.894264
-9.000055,50,177.95675
-8.765776,50,178.019235
-9.614582,50,178.081721
-11.215037,50,178.144206
-7.085635,50,178.20666
-7.377334,50,178.284801
-10.731453,50,178.347252
-20.845222,50,178.40977
-12.256497,50,178.472255
-12.54613,50,178.53928
-11.29743,50,178.605141
-11.879114,50,178.669965
-7.908592,50,178.736786
-8.559495,50,178.800616
-10.722969,50,178.850309
-10.899392,50,178.928418
-9.356771,50,178.990936
-17.032672,50,179.05342
-6.9743,50,179.115907
-8.22419,50,179.178391
-10.764597,50,179.240878
-9.952743,50,179.303361
-12.827032,50,179.365851
-7.054518,50,179.428333
-10.961666,50,179.505213
-9.410033,50,179.570007
-8.653972,50,179.743578
-11.547122,50,179.795588
-11.762632,50,179.858111
-9.290577,50,179.925191
-7.815665,50,179.987677
-12.474631,50,180.065783
-8.116967,50,180.128269
-11.525296,50,180.190754
-10.484517,50,180.253239
-14.272554,50,180.315723
-7.20143,50,180.378211
-9.223639,50,180.440696
-14.889695,50,180.514923
-10.284649,50,180.579748
-17.486214,50,180.645574
-15.221732,50,180.711396
-12.599495,50,180.776224
-12.700645,50,180.841052
-12.543352,50,180.892091
-8.159903,50,180.954577
-13.891044,50,181.032683
-9.063709,50,181.095171
-5.798197,50,181.157654
-11.730725,50,181.220142
-10.738865,50,181.282625
-16.940859,50,181.345113
-11.434418,50,181.407596
-12.949495,50,181.470083
-10.007356,50,181.548149
-10.57849,50,181.612977
-8.9192,50,181.677803
-7.888978,50,181.744626
-11.555236,50,181.809452
-10.940198,50,181.859486
-15.194165,50,181.937594
-12.359422,50,182.000079
-9.411189,50,182.062565
-14.51149,50,182.12505
-8.924276,50,182.187536
-12.53882,50,182.250023
-10.48989,50,182.312506
-7.004193,50,182.484341
-10.184095,50,182.556035
-6.544874,50,182.621825
-12.081211,50,182.684779
-8.091482,50,182.747298
-8.471759,50,182.809786
-6.865264,50,182.872269
-14.407535,50,182.934757
-7.036529,50,182.997239
-7.663639,50,183.075313
-6.771687,50,183.137831
-10.945737,50,183.200317
-9.088926,50,183.262803
-11.91858,50,183.325288
-8.57637,50,183.387773
-13.11002,50,183.450259
-6.610017,50,183.525709
-6.837085,50,183.591566
-7.764296,50,183.657391
-8.94898,50,183.723181
-12.834545,50,183.782193
-7.79166,50,183.844646
-8.634807,50,183.90713
-7.100643,50,183.969651
-12.174523,50,184.032138
-10.244168,50,184.09462
-7.735595,50,184.157106
-6.994532,50,184.235211
-6.989602,50,184.297696
-10.683717,50,184.360182
-10.256043,50,184.422668
-8.204448,50,184.491505
-5.231208,50,184.556335
-11.803871,50,184.622155
-9.928472,50,184.687947
-18.968348,50,184.752773
-8.126582,50,184.816109
-9.102474,50,184.878594
-16.087544,50,184.941115
-13.25012,50,185.003599
-10.316531,50,185.066086
-8.16345,50,185.237917
-14.98379,50,185.300404
-7.982044,50,185.362857
-9.35567,50,185.429118
-8.705484,50,185.504971
-6.824007,50,185.571793
-15.301521,50,185.645594
-14.41596,50,185.713413
-11.093469,50,185.778278
-8.310859,50,185.835228
-7.643684,50,185.897747
-10.114839,50,185.960201
-10.685372,50,186.022717
-7.943677,50,186.085203
-8.050567,50,186.147689
-7.464301,50,186.225797
-11.52272,50,186.288281
-7.01434,50,186.350768
-7.750818,50,186.413251
-9.344436,50,186.475739
-14.784926,50,186.545069
-10.787597,50,186.60993
-11.611388,50,186.677715
-10.979517,50,186.75052
-15.687125,50,186.804259
-7.882474,50,186.866754
-6.213109,50,186.944858
-9.300506,50,187.007346
-11.776091,50,187.069834
-8.476105,50,187.132318
-8.029182,50,187.194801
-8.815478,50,187.257256
-9.775563,50,187.319771
-7.676532,50,187.38226
-8.540126,50,187.444713
-9.973956,50,187.520823
-6.751162,50,187.585649
-11.03234,50,187.649477
-5.263209,50,187.716298
-7.69216,50,187.780128
-9.52749,50,187.845019
-10.527246,50,188.001266
-12.520342,50,188.063752
-6.415024,50,188.141825
-10.07098,50,188.192655
-13.726357,50,188.270761
-6.169239,50,188.333241
-8.293518,50,188.39573
-7.0618,50,188.458216
-13.208474,50,188.528908
-7.324083,50,188.593725
-7.702407,50,188.662507
-8.174771,50,188.729333
-8.58918,50,188.795187
-6.601417,50,188.85909
-10.489618,50,188.92155
-13.961541,50,188.984036
-18.246199,50,189.046554
-7.332096,50,189.109042
-10.831469,50,189.171523
-6.958082,50,189.233977
-7.494123,50,189.296495
-7.337775,50,189.358983
-9.819603,50,189.421468
-9.535722,50,189.499369
-4.890913,50,189.563198
-7.040193,50,189.629023
-12.262255,50,189.685026
-8.470189,50,189.747514
-7.2311,50,189.810031
-10.850961,50,189.888139
-9.750226,50,189.950622
-6.678554,50,190.013076
-6.816463,50,190.075561
-8.153268,50,190.13808
-9.213883,50,190.200564
-9.971028,50,190.263052
-19.111093,50,190.325502
-11.874095,50,190.388022
-11.78193,50,190.450506
-7.931112,50,190.526039
-4.52096,50,190.590864
-7.376235,50,190.765865
-7.329944,50,190.828352
-10.925111,50,190.890837
-9.495187,50,190.958122
-9.943827,50,191.020607
-14.064666,50,191.08306
-10.724391,50,191.145579
-6.741075,50,191.208065
-5.973326,50,191.27055
-8.810636,50,191.333032
-9.592412,50,191.411142
-11.058506,50,191.473626
-11.316472,50,191.540527
-10.223226,50,191.605354
-7.251414,50,191.671179
-6.041139,50,191.738
-8.012587,50,191.800671
-4.982062,50,191.863155
-7.527976,50,191.925642
-7.364909,50,191.988126
-10.281334,50,192.050614
-8.680188,50,192.113065
-6.302952,50,192.175584
-10.055822,50,192.238067
-6.341767,50,192.300554
-8.228549,50,192.37866
-7.478047,50,192.441147
-7.47246,50,192.508408
-10.317144,50,192.574234
-6.795898,50,192.639077
-9.722436,50,192.706913
-8.967817,50,192.771738
-7.087561,50,192.8347
-8.061701,50,192.897218
-10.542516,50,192.959704
-6.859927,50,193.022189
-8.409702,50,193.084675
-9.299857,50,193.14716
-12.781895,50,193.209613
-5.61542,50,193.272098
-10.374,50,193.334616
-7.815831,50,193.519114
-10.744654,50,193.584938
-12.20535,50,193.650796
-7.271533,50,193.718614
-17.101718,50,193.784439
-5.934088,50,193.842428
-7.732147,50,193.904927
-9.178697,50,193.9674
-11.065596,50,194.029886
-11.970244,50,194.092371
-7.667967,50,194.154824
-8.860952,50,194.217342
-6.121119,50,194.295449
-13.951754,50,194.357934
-10.864363,50,194.42042
-7.418375,50,194.486314
-6.985904,50,194.551138
-9.29492,50,194.615964
-15.381598,50,194.68079
-11.01075,50,194.746582
-8.051564,50,194.811407
-10.538955,50,194.875748
-7.656148,50,194.938267
-18.538267,50,195.000754
-7.022465,50,195.063205
-10.623773,50,195.125722
-6.965087,50,195.188207
-6.16871,50,195.250692
-4.31254,50,195.313177
-9.755849,50,195.391286
-9.303326,50,195.45377
-9.260735,50,195.520317
-7.816811,50,195.585149
-12.575662,50,195.649978
-8.378024,50,195.716799
-9.002167,50,195.781626
-15.929562,50,195.843964
-8.920319,50,195.906451
-10.216587,50,195.968935
-10.75928,50,196.031421
-8.555817,50,196.093909
-8.104349,50,196.265707
-9.014533,50,196.328192
-8.296191,50,196.390677
-12.686528,50,196.45823
-7.798418,50,196.529861
-5.853431,50,196.594688
-5.188097,50,196.659515
-11.95653,50,196.727334
-15.28062,50,196.79216
-9.190877,50,196.856987
-9.174892,50,196.908963
-11.792536,50,196.971448
-9.647402,50,197.033934
-9.660746,50,197.096419
-6.336666,50,197.174525
-8.753451,50,197.237011
-6.630986,50,197.299496
-7.648531,50,197.361982
-14.540256,50,197.424468
-13.271895,50,197.495309
-4.488333,50,197.559139
-7.813545,50,197.623965
-11.639923,50,197.682163
-7.308668,50,197.744648
-6.167911,50,197.807135
-6.244443,50,197.86962
-9.110821,50,197.932105
-7.962106,50,198.010211
-5.982809,50,198.072697
-6.373821,50,198.135182
-7.630988,50,198.197667
-7.32931,50,198.260153
-8.500939,50,198.322639
-7.502062,50,198.385123
-5.455374,50,198.447609
-9.916522,50,198.522115
-5.984317,50,198.586941
-14.351801,50,198.652766
-11.119676,50,198.719588
-6.934412,50,198.784546
-14.306688,50,198.847032
-8.252538,50,199.018901
-7.957233,50,199.081383
-8.673633,50,199.143872
-15.122415,50,199.211169
-11.246302,50,199.273638
-8.340218,50,199.336126
-6.471202,50,199.398608
-9.960846,50,199.461096
-10.71272,50,199.535689
-7.414307,50,199.599518
-8.99855,50,199.66531
-8.668219,50,199.732167
-10.767158,50,199.797954
-4.575694,50,199.85069
-10.712717,50,199.913179
-8.964342,50,199.991282
-6.384536,50,200.053767
-7.366429,50,200.116221
-9.45602,50,200.178738
-7.163959,50,200.241223
-7.960739,50,200.303709
-11.440007,50,200.366195
-8.532483,50,200.428679
-7.437978,50,200.503568
-9.032659,50,200.568394
-9.958393,50,200.63219
-9.227636,50,200.699044
-8.483159,50,200.763871
-7.583553,50,200.826176
-13.656593,50,200.888662
-6.972128,50,200.951148
-16.254865,50,201.013667
-8.477725,50,201.076163
-7.438706,50,201.138603
-5.979237,50,201.201121
-10.257578,50,201.263574
-8.214653,50,201.326092
-6.567572,50,201.388578
-7.446238,50,201.451029
-4.728606,50,201.530569
-8.065864,50,201.595361
-10.228717,50,201.768897
-8.954776,50,201.835718
-8.550323,50,201.891739
-8.34327,50,201.959646
-8.361417,50,202.022132
-7.539595,50,202.084616
-10.361618,50,202.147102
-10.894504,50,202.209588
-8.446494,50,202.272073
-5.126607,50,202.334558
-10.621386,50,202.397044
-11.551953,50,202.475151
-7.431341,50,202.540059
-7.291204,50,202.604885
-12.800649,50,202.669712
-6.962221,50,202.736534
-8.648188,50,202.80136
-6.656583,50,202.859309
-14.397135,50,202.921795
-5.591297,50,202.98428
-8.604958,50,203.046765
-7.548979,50,203.109252
-7.083653,50,203.171736
-8.559995,50,203.234221
-8.332999,50,203.296708
-9.073188,50,203.374814
-10.053874,50,203.437299
-8.153955,50,203.502474
-6.112107,50,203.5673
-9.524808,50,203.632128
-14.731623,50,203.685104
-7.056075,50,203.747591
-7.532123,50,203.825697
-8.015414,50,203.888183
-8.106981,50,203.950668
-13.769341,50,204.013153
-8.605761,50,204.075638
-6.300731,50,204.138125
-7.324504,50,204.200609
-5.812827,50,204.263095
-4.922924,50,204.32558
-10.793665,50,204.508249
-10.239587,50,204.575038
-11.021635,50,204.640862
-4.203103,50,204.707683
-6.182355,50,204.766064
-6.893227,50,204.828531
-4.280358,50,204.891034
-7.866788,50,204.953485
-9.583882,50,205.016005
-8.584364,50,205.078489
-7.083243,50,205.156599
-9.016909,50,205.219049
-12.561447,50,205.28154
-5.056216,50,205.344052
-9.042524,50,205.40654
-5.917259,50,205.469023
-8.439063,50,205.543794
-9.780422,50,205.608654
-11.884091,50,205.67348
-12.099489,50,205.740302
-9.524532,50,205.800955
-6.914185,50,205.863442
-8.195589,50,205.925927
-11.296003,50,205.988412
-8.715458,50,206.050897
-7.904924,50,206.11335
-9.642823,50,206.175837
-7.414383,50,206.238354
-8.932266,50,206.316461
-8.094407,50,206.378914
-10.811491,50,206.441431
-7.190252,50,206.50965
-5.216371,50,206.574476
-10.589272,50,206.638274
-8.93295,50,206.706125
-15.192133,50,206.769954
-11.518065,50,206.83492
-10.3329,50,206.897443
-9.397813,50,206.959924
-10.756132,50,207.02241
-8.440135,50,207.084895
-5.087511,50,207.287972
-9.427924,50,207.350458
-3.942441,50,207.418667
-7.816586,50,207.489548
-5.180307,50,207.554374
-10.014637,50,207.619199
-10.222624,50,207.684991
-11.327173,50,207.751844
-9.202088,50,207.80451
-11.517325,50,207.867007
-8.130013,50,207.92948
-8.513881,50,208.007588
-5.763178,50,208.070073
-11.198646,50,208.132559
-6.647018,50,208.195044
-4.641525,50,208.27315
-7.176657,50,208.335603
-8.496838,50,208.413709
-10.502254,50,208.516681
-5.104119,50,208.582538
-7.494596,50,208.647366
-5.383997,50,208.715183
-11.209349,50,208.780012
-9.415131,50,208.844967
-4.845616,50,208.907491
-7.893349,50,208.969977
-10.805722,50,209.032459
-8.670965,50,209.094944
-9.272667,50,209.157428
-6.727052,50,209.219915
-6.398338,50,209.282399
-7.625549,50,209.344886
-12.954525,50,209.422991
-7.683278,50,209.489839
-12.750083,50,209.554669
-9.859793,50,209.619493
-8.888597,50,209.684319
-7.041533,50,209.750144
-8.162303,50,209.812075
-4.986218,50,209.874598
-6.957688,50,210.046396
-6.125938,50,210.108922
-8.190027,50,210.1714
-9.763171,50,210.233888
-14.695014,50,210.300513
-9.434648,50,210.362999
-10.925967,50,210.425488
-6.425081,50,210.497468
-4.619958,50,210.5623
-4.614232,50,210.626128
-12.400153,50,210.685267
-9.63858,50,210.747786
-14.307663,50,210.810273
-5.970587,50,210.872756
-8.402084,50,210.935244
-12.546988,50,210.997719
-10.433736,50,211.060215
-14.363833,50,211.138321
-7.213925,50,211.200806
-5.167383,50,211.263283
-6.863914,50,211.325778
-8.285214,50,211.388261
-6.150492,50,211.450749
-5.705292,50,211.513232
-11.790064,50,211.57572
-5.562688,50,211.638203
-7.182874,50,211.70069
-6.27283,50,211.778795
-9.653721,50,211.84128
-10.170723,50,211.903767
-14.356669,50,211.966251
-7.724682,50,212.028736
-6.667926,50,212.091225
-9.041397,50,212.153713
-8.200959,50,212.216194
-8.654673,50,212.27868
-8.058407,50,212.341165
-7.976672,50,212.403649
-4.334208,50,212.466135
-5.239984,50,212.543341
-7.51526,50,212.607169
-7.393063,50,212.77971
-5.308818,50,212.83173
-9.528029,50,212.894213
-8.279003,50,212.956701
-8.220875,50,213.023439
-9.268448,50,213.085924
-4.594851,50,213.16403
-13.199293,50,213.226514
-4.26966,50,213.289
-10.641568,50,213.351485
-7.536856,50,213.413971
-8.098213,50,213.476456
-5.78815,50,213.549515
-6.492741,50,213.614349
-6.230921,50,213.680168
-6.742846,50,213.747983
-9.463459,50,213.812812
-12.479835,50,213.866173
-11.870873,50,213.928658
-7.908394,50,213.991141
-11.2135,50,214.05363
-7.260979,50,214.116114
-4.107817,50,214.194223
-9.657727,50,214.256718
-8.023483,50,214.31919
-10.682953,50,214.381677
-5.881231,50,214.444162
-7.994891,50,214.51631
-4.658993,50,214.58013
-4.546128,50,214.644967
-7.892477,50,214.710791
-6.615034,50,214.776618
-8.283811,50,214.825976
-6.304392,50,214.904081
-7.178078,50,214.966571
-9.341343,50,215.029052
-10.282224,50,215.091541
-6.653512,50,215.154023
-10.193545,50,215.216475
-5.342536,50,215.278993
-8.411338,50,215.341481
-6.958175,50,215.522303
-4.68729,50,215.58713
-10.755657,50,215.651964
-6.459779,50,215.719776
-8.826713,50,215.784605
-6.935395,50,215.844568
-9.284372,50,215.907088
-5.227547,50,215.969575
-10.33612,50,216.032059
-6.850108,50,216.094545
-8.669293,50,216.157028
-9.471874,50,216.219515
-6.822233,50,216.297619
-9.86079,50,216.360107
-6.776722,50,216.422591
-5.631514,50,216.491468
-7.257963,50,216.556293
-8.121015,50,216.621121
-7.311335,50,216.686911
-8.960688,50,216.752768
-15.932789,50,216.812787
-14.569034,50,216.875309
-10.478912,50,216.937795
-7.638698,50,217.000278
-10.613961,50,217.062762
-15.222499,50,217.12525
-6.4545,50,217.187734
-5.815837,50,217.250221
-9.315229,50,217.328324
-8.063196,50,217.39081
-7.357627,50,217.453295
-10.155606,50,217.522284
-10.50641,50,217.58711
-8.588692,50,217.651936
-8.570125,50,217.716192
-6.058864,50,217.778677
-9.359171,50,217.841161
-4.639113,50,217.903648
-6.734676,50,217.966132
-9.634842,50,218.028619
-6.425028,50,218.091102
-7.556087,50,218.262937
-7.631781,50,218.325421
-7.541386,50,218.387906
-5.990125,50,218.456189
-8.551629,50,218.530732
-11.74213,50,218.594562
-5.900518,50,218.659385
-4.687621,50,218.726207
-9.901266,50,218.782244
-7.348646,50,218.844727
-7.29072,50,218.907215
-5.266061,50,218.969699
-8.693742,50,219.032185
-6.280798,50,219.110291
-7.2563,50,219.172777
-8.684286,50,219.235261
-5.906974,50,219.297748
-7.059828,50,219.360233
-6.270149,50,219.422719
-5.875386,50,219.495533
-7.869189,50,219.56036
-5.812854,50,219.625187
-12.718905,50,219.690978
-7.230874,50,219.755839
-9.084738,50,219.816199
-5.99671,50,219.878681
-5.75999,50,219.941169
-5.955876,50,220.003655
-6.622326,50,220.066141
-7.029582,50,220.128627
-8.029859,50,220.191111
-10.858045,50,220.253597
-7.75005,50,220.316082
-4.895563,50,220.394192
-5.817108,50,220.456673
-7.648862,50,220.522416
-4.138793,50,220.587244
-9.618894,50,220.652073
-14.365433,50,220.717901
-10.074047,50,220.782723
-6.311941,50,220.83471
-7.893728,50,221.006579
-4.170717,50,221.069031
-4.942257,50,221.131517
-8.900086,50,221.199115
-6.441615,50,221.261602
-5.736633,50,221.324097
-6.789228,50,221.402227
-6.827941,50,221.464712
-6.641253,50,221.53065
-6.283391,50,221.596474
-5.833122,50,221.661301
-5.238131,50,221.728156
-6.543697,50,221.788111
-6.970437,50,221.850631
-6.718934,50,221.913118
-7.433743,50,221.975602
-8.945041,50,222.038087
-8.062466,50,222.100572
-6.646287,50,222.163059
-10.871478,50,222.225543
-7.808777,50,222.288029
-8.496336,50,222.366135
-5.406163,50,222.428622
-8.062953,50,222.49543
-5.020862,50,222.559237
-7.226625,50,222.624055
-13.091381,50,222.690909
-7.757821,50,222.755703
-6.288234,50,222.820529
-5.806298,50,222.875963
-7.638948,50,222.938449
-7.197771,50,223.000934
-6.001667,50,223.063421
-6.536205,50,223.125872
-7.373763,50,223.204012
-14.276102,50,223.266496
-12.030747,50,223.328948
-10.028831,50,223.391466
-5.640777,50,223.453921
-7.023903,50,223.525511
-5.349954,50,223.591336
-10.136263,50,223.760545
-6.696526,50,223.82303
-6.342728,50,223.885516
-4.601935,50,223.952133
-11.017248,50,224.014652
-5.626481,50,224.077143
-7.656991,50,224.139635
-11.243049,50,224.202111
-6.403855,50,224.264597
-6.94975,50,224.342701
-5.125207,50,224.405185
-5.901688,50,224.467672
-6.067087,50,224.535618
-6.963577,50,224.600442
-11.539942,50,224.664277
-7.448262,50,224.716795
-8.301142,50,224.779278
-6.320979,50,224.857386
-6.649039,50,224.919869
-5.931195,50,224.982357
-12.504559,50,225.04484
-7.387449,50,225.107325
-7.046859,50,225.169811
-6.909599,50,225.232299
-3.4219,50,225.294781
-11.589503,50,225.35727
-7.83869,50,225.419752
-7.35169,50,225.500082
-8.078721,50,225.563911
-3.954669,50,225.628736
-10.484986,50,225.695525
-13.076837,50,225.75118
-9.273153,50,225.813665
-4.776028,50,225.876152
-9.618914,50,225.938636
-7.550851,50,226.001121
-8.102329,50,226.063606
-7.196567,50,226.141712
-8.220185,50,226.204201
-5.568238,50,226.266686
-6.447508,50,226.329171
-5.302293,50,226.504875
-5.594596,50,226.571693
-7.951067,50,226.636518
-5.927091,50,226.704339
-6.562092,50,226.768133
-9.278269,50,226.832161
-4.87908,50,226.894647
-10.496775,50,226.957132
-11.478482,50,227.019618
-8.848377,50,227.082103
-6.333049,50,227.144588
-6.938246,50,227.207073
-4.088845,50,227.269559
-4.377029,50,227.332044
-8.965818,50,227.394496
-12.827985,50,227.472604
-7.907461,50,227.538551
-4.511051,50,227.604408
-10.030766,50,227.669202
-8.100515,50,227.736056
-4.197426,50,227.800884
-7.246589,50,227.850593
-8.084727,50,227.928668
-4.349664,50,227.991153
-7.33792,50,228.053672
-7.007171,50,228.116155
-9.612904,50,228.178609
-10.751434,50,228.241127
-7.715802,50,228.303613
-10.11023,50,228.366097
-10.480618,50,228.428584
-8.754471,50,228.503545
-8.208978,50,228.570401
-8.889572,50,228.635193
-4.929937,50,228.702015
-6.895179,50,228.766842
-8.282275,50,228.826171
-3.707556,50,228.888658
-9.258968,50,228.951143
-5.693058,50,229.013628
-10.703647,50,229.07615
-3.690164,50,229.247949
-5.612295,50,229.310433
-8.446689,50,229.372919
-5.881654,50,229.44083
-7.983975,50,229.51497
-6.940572,50,229.579797
-5.966864,50,229.644624
-5.323813,50,229.712442
-9.54633,50,229.776272
-4.936565,50,229.841099
-4.292982,50,229.892064
-7.30054,50,229.95455
-9.101122,50,230.017035
-10.03508,50,230.095142
-7.76755,50,230.157627
-12.108192,50,230.220113
-9.846928,50,230.282598
-9.872099,50,230.345084
-6.468545,50,230.407569
-13.675763,50,230.470054
-7.531803,50,230.543439
-6.473124,50,230.608266
-6.555191,50,230.666553
-7.233166,50,230.729038
-5.769279,50,230.791524
-7.010869,50,230.854008
-9.957366,50,230.916494
-6.820548,50,230.978979
-6.758792,50,231.041465
-9.5725,50,231.10395
-5.951374,50,231.166435
-4.587092,50,231.244542
-6.626751,50,231.307027
-5.87621,50,231.369512
-6.480816,50,231.431998
-4.604831,50,231.499129
-5.872879,50,231.563956
-8.887435,50,231.626216
-10.026287,50,231.688702
-5.320325,50,231.751187
-9.517236,50,231.813673
-9.583135,50,231.985507
-4.757248,50,232.047992
-10.447378,50,232.110478
-5.426206,50,232.177987
-7.757488,50,232.240473
-7.323313,50,232.302958
-4.496765,50,232.365444
-8.644654,50,232.427929
-8.545779,50,232.5008
-6.556357,50,232.565626
-9.839849,50,232.629456
-4.485918,50,232.696277
-8.011265,50,232.750911
-6.566756,50,232.813397
-5.403635,50,232.875882
-7.784892,50,232.938368
-8.483112,50,233.000853
-8.309432,50,233.063338
-11.632128,50,233.125823
-6.517971,50,233.188309
-8.597906,50,233.266417
-7.293796,50,233.328902
-5.341861,50,233.391387
-6.488311,50,233.453872
-7.329958,50,233.523429
-6.294835,50,233.588256
-4.697144,50,233.653082
-6.637436,50,233.719904
-6.056246,50,233.783733
-4.317328,50,233.847335
-4.671423,50,233.90982
-8.290141,50,233.972306
-7.497774,50,234.034791
-5.88933,50,234.097276
-7.911388,50,234.159762
-6.10269,50,234.222247
-4.899556,50,234.284733
-2.68486,50,234.347218
-6.89023,50,234.409703
-7.211808,50,234.472188
-6.925905,50,234.546135
-8.172839,50,234.72067
-5.161672,50,234.787542
-9.151611,50,234.850195
-9.696262,50,234.917824
-6.316466,50,234.980309
-7.301028,50,235.042794
-5.769858,50,235.10528
-9.351969,50,235.167766
-7.048043,50,235.230251
-7.048644,50,235.292736
-8.047161,50,235.355225
-8.365523,50,235.41771
-5.526852,50,235.495581
-7.181885,50,235.560411
-5.183354,50,235.626232
-11.438993,50,235.692024
-6.508258,50,235.756883
-4.096674,50,235.810585
-7.332332,50,235.873061
-7.038199,50,235.935548
-9.467853,50,236.013652
-7.752206,50,236.076138
-6.114896,50,236.138625
-7.09748,50,236.201111
-7.953651,50,236.263596
-3.89483,50,236.32608
-5.901958,50,236.388567
-11.983301,50,236.451051
-8.178453,50,236.524624
-11.423829,50,236.589452
-4.152783,50,236.654278
-7.383073,50,236.721099
-6.10114,50,236.784928
-4.996265,50,236.8449
-7.880135,50,236.907419
-7.997651,50,236.969907
-7.762322,50,237.03239
-5.962825,50,237.094878
-6.991662,50,237.157362
-7.588522,50,237.219849
-5.978153,50,237.282332
-6.120204,50,237.454135
-5.486615,50,237.533695
-6.851376,50,237.599553
-6.036235,50,237.666374
-6.035096,50,237.733195
-3.734485,50,237.796991
-7.343698,50,237.85906
-6.515819,50,237.921546
-3.972458,50,237.98403
-8.125358,50,238.046516
-6.027064,50,238.109
-6.212424,50,238.171453
-5.443233,50,238.233971
-7.2291,50,238.296423
-3.823324,50,238.358941
-5.768317,50,238.421427
-6.234809,50,238.500685
-6.205602,50,238.565512
-7.948215,50,238.630371
-6.661601,50,238.685382
-4.967924,50,238.747902
-7.394224,50,238.810388
-13.504712,50,238.888462
-4.814235,50,238.950979
-7.134648,50,239.013464
-4.143063,50,239.07595
-3.670172,50,239.138435
