# {"t_start": 1596459736.7439277, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t 
119.661306,13,23.903308
100.819137,11,23.919265
165.475595,18,23.946193
91.356377,10,23.960158
82.56751,9,23.973278
119.003923,13,23.993258
100.94802,11,24.009184
72.677289,8,24.020192
64.01807,7,24.030128
128.959628,14,24.051103
73.07437,8,24.062074
193.079036,21,24.091311
45.089171,5,24.099289
81.683282,9,24.112255
110.331769,12,24.129216
91.163905,10,24.143177
63.706736,7,24.154143
54.345044,6,24.162122
54.50458,6,24.170398
91.844959,10,24.185389
54.526266,6,24.194366
110.38811,12,24.211318
73.267909,8,24.222288
100.888223,11,24.238245
92.360262,10,24.253208
91.868217,10,24.26717
82.926164,9,24.280398
72.601386,8,24.292365
174.128244,19,24.318296
82.49623,9,24.331262
82.2708,9,24.344228
54.372713,6,24.353203
100.80575,11,24.36916
82.759429,9,24.382349
110.38854,12,24.399305
110.218305,12,24.417259
119.679192,13,24.43521
53.992439,6,24.444185
72.792863,8,24.455157
82.218399,9,24.468122
128.771567,14,24.488225
63.966372,7,24.499203
119.105197,13,24.518152
54.115978,6,24.527129
82.323551,9,24.540096
62.05671,7,24.550035
54.067693,6,24.55901
35.800125,4,24.565027
127.284991,14,24.585346
54.103676,6,24.594325
73.37681,8,24.605295
163.898063,18,24.631224
146.467407,16,24.653174
101.345342,11,24.670369
72.909899,8,24.682327
137.760125,15,24.70327
44.700879,5,24.71125
175.017905,19,24.738176
63.558793,7,24.74815
64.043087,7,24.758126
82.816802,9,24.77141
100.19979,11,24.787369
63.415223,7,24.79834
72.955996,8,24.809277
91.740927,10,24.823274
64.199965,7,24.833247
82.62354,9,24.847211
129.183327,14,24.866159
82.709916,9,24.879393
127.228029,14,24.89934
36.029712,4,24.905326
109.827956,12,24.922279
109.777651,12,24.939232
156.177594,17,24.964169
100.668963,11,24.981395
73.063217,8,24.992364
63.731265,7,25.003339
119.606426,13,25.021258
35.717527,4,25.028274
82.525035,9,25.040245
119.863106,13,25.059157
82.422528,9,25.072392
91.969995,10,25.087351
81.942176,9,25.099318
127.168662,14,25.119268
63.524326,7,25.12924
119.508526,13,25.148192
54.419906,6,25.156134
91.470966,10,25.171273
101.259459,11,25.187197
63.343974,7,25.197206
127.848456,14,25.21715
128.387573,14,25.237099
73.214774,8,25.248069
100.314036,11,25.264026
54.484517,6,25.272383
54.488408,6,25.282355
164.836819,18,25.30729
100.800065,11,25.323247
73.017005,8,25.334227
44.435543,5,25.342196
211.549981,23,25.374296
82.836819,9,25.388259
54.347803,6,25.397229
63.07073,7,25.40721
64.137313,7,25.417181
128.835627,14,25.438125
109.956238,12,25.454083
81.984637,9,25.467048
72.747689,8,25.478253
73.094665,8,25.490222
231.071737,25,25.525162
73.012148,8,25.537132
90.746234,10,25.55109
45.270794,5,25.559038
44.824307,5,25.56602
72.6723,8,25.578022
211.362154,23,25.610903
64.057985,7,25.619876
73.081895,8,25.631877
54.112343,6,25.639824
147.387724,16,25.662794
72.618084,8,25.674761
110.457459,12,25.691718
82.86124,9,25.704684
63.76837,7,25.714654
118.230562,13,25.733604
119.402571,13,25.751556
63.79617,7,25.761532
184.582839,20,25.789455
91.811264,10,25.804415
128.927305,14,25.824363
91.400017,10,25.838325
64.105766,7,25.848302
91.912954,10,25.863258
73.247227,8,25.874229
165.81911,18,26.008868
100.880267,11,26.024827
91.810258,10,26.038789
92.058205,10,26.053749
110.548127,12,26.070704
82.539794,9,26.083668
72.073124,8,26.095604
82.54757,9,26.108602
92.022147,10,26.122566
119.856072,13,26.141515
119.073657,13,26.16043
82.143914,9,26.173429
100.765744,11,26.189386
128.537981,14,26.210297
63.416288,7,26.220302
91.948811,10,26.235263
82.748994,9,26.248228
174.600899,19,26.27416
185.106995,20,26.303085
82.258927,9,26.316048
81.828852,9,26.329979
63.165654,7,26.33995
81.633832,9,26.352949
129.09262,14,26.372896
82.333705,9,26.385742
54.622929,6,26.394718
72.269104,8,26.406687
82.739233,9,26.419652
91.586054,10,26.433612
63.898987,7,26.443591
54.535502,6,26.453558
73.201952,8,26.464531
100.848745,11,26.480364
72.914039,8,26.491333
220.575927,24,26.525246
63.243549,7,26.536215
101.118094,11,26.552172
82.400145,9,26.565135
91.33334,10,26.580063
54.389608,6,26.588073
259.160766,28,26.628933
184.478378,20,26.656885
82.21457,9,26.670853
73.13429,8,26.682822
63.948499,7,26.692795
81.63498,9,26.70576
110.50659,12,26.722711
110.329151,12,26.739669
64.168644,7,26.750607
82.324343,9,26.764608
72.836869,8,26.775575
81.553887,9,26.788576
63.420169,7,26.798516
91.693633,10,26.81351
45.073654,5,26.821489
126.390083,14,26.840438
91.829101,10,26.855402
182.778864,20,26.884357
137.279596,15,26.9053
92.227267,10,26.920262
82.433826,9,26.933228
100.671371,11,26.949185
156.823472,17,26.973086
82.518986,9,26.988084
36.085361,4,26.994065
45.3003,5,27.002042
63.892823,7,27.011983
63.098263,7,27.021989
119.184511,13,27.040938
73.440952,8,27.051909
128.579506,14,27.071859
91.445303,10,27.086815
165.706028,18,27.111716
138.154206,15,27.133691
73.156968,8,27.144662
73.49487,8,27.156596
110.106627,12,27.174581
82.745198,9,27.187547
109.727766,12,27.205498
72.635092,8,27.216468
72.671805,8,27.228405
156.150915,17,27.252376
128.129936,14,27.27232
64.162644,7,27.282261
92.115745,10,27.297261
128.465538,14,27.316206
101.182031,11,27.332159
73.543677,8,27.343132
63.002823,7,27.354102
148.076285,16,27.376046
91.554415,10,27.391004
220.810853,24,27.424911
63.505097,7,27.435885
101.306488,11,27.451842
72.635546,8,27.462779
72.872664,8,27.474779
91.651008,10,27.488741
100.964401,11,27.503704
119.536392,13,27.522651
101.426743,11,27.53861
120.02653,13,27.556559
63.851258,7,27.567534
109.616658,12,27.584485
128.764634,14,27.604432
82.087872,9,27.618395
164.810664,18,27.643295
73.107481,8,27.655296
35.84738,4,27.661279
64.077033,7,27.671254
63.817541,7,27.681232
156.528195,17,27.705165
63.954942,7,27.716133
138.082526,15,27.737081
45.298464,5,27.745058
73.019373,8,27.756027
90.938611,10,27.769957
109.165293,12,27.787948
194.053936,21,27.816902
100.764267,11,27.833854
91.538457,10,27.847817
73.554299,8,27.859783
119.572163,13,27.87774
91.254311,10,27.892738
63.773774,7,27.902711
62.722101,7,27.912649
82.752952,9,27.925649
64.110141,7,27.935622
193.198336,21,27.966541
202.77735,22,27.998454
73.192652,8,28.009423
73.169983,8,28.021391
82.032247,9,28.035356
91.930892,10,28.050314
110.549471,12,28.067271
91.570513,10,28.081199
82.584784,9,28.094198
100.923907,11,28.110123
73.083482,8,28.121125
82.508627,9,28.135088
166.08771,18,28.160986
147.599096,16,28.183959
82.717721,9,28.197259
91.487724,10,28.211224
72.66439,8,28.223189
82.750941,9,28.236155
147.340922,16,28.259095
64.024473,7,28.269067
45.117872,5,28.277046
63.72513,7,28.287019
63.429728,7,28.297413
82.656421,9,28.310344
63.543228,7,28.320359
44.496961,5,28.328328
91.527967,10,28.342292
90.77153,10,28.356252
147.340787,16,28.379192
73.32029,8,28.391418
72.616882,8,28.403386
128.902953,14,28.423336
63.583658,7,28.433315
100.941148,11,28.448268
82.178783,9,28.461232
110.622344,12,28.479185
128.981012,14,28.499366
101.044383,11,28.514328
91.617717,10,28.528292
91.355687,10,28.543249
82.674004,9,28.556214
119.859188,13,28.575164
91.30346,10,28.589128
91.764734,10,28.603352
54.431388,6,28.612331
54.376344,6,28.621305
73.159241,8,28.633272
119.405697,13,28.651224
100.557829,11,28.667149
101.037616,11,28.684138
81.928493,9,28.696263
82.112229,9,28.709228
82.00941,9,28.722194
73.07242,8,28.734159
82.24599,9,28.747091
73.014703,8,28.758108
91.564842,10,28.773057
53.936268,6,28.781999
110.001978,12,28.799362
81.921332,9,28.812294
202.687188,22,28.842252
63.445174,7,28.853221
54.17719,6,28.862195
73.120458,8,28.873165
82.024619,9,28.886131
45.100815,5,28.894275
73.007432,8,28.906241
101.370249,11,28.921202
147.566348,16,28.944141
73.330985,8,29.061828
91.008212,10,29.076785
44.977084,5,29.084764
54.57643,6,29.093742
101.330833,11,29.1087
45.271393,5,29.11668
63.921808,7,29.126653
91.547446,10,29.140615
146.581143,16,29.163552
62.667159,7,29.174491
64.195246,7,29.184499
128.599153,14,29.203457
63.303304,7,29.213422
35.967585,4,29.220402
64.216764,7,29.23037
63.79422,7,29.24035
100.275897,11,29.256283
54.630416,6,29.265282
82.594933,9,29.278249
72.730103,8,29.290183
36.092554,4,29.296205
201.862579,22,29.32712
91.619657,10,29.342076
82.45667,9,29.355042
63.977046,7,29.365018
82.708987,9,29.37798
165.65852,18,29.40391
82.746734,9,29.416878
101.363683,11,29.433838
136.642251,15,29.453777
82.297148,9,29.466744
91.915895,10,29.481671
73.180271,8,29.492676
73.234506,8,29.504642
92.025156,10,29.518604
101.37715,11,29.534561
128.34442,14,29.554507
45.105543,5,29.562488
63.84447,7,29.573457
119.409316,13,29.591377
82.720796,9,29.605376
110.846132,12,29.622327
101.520661,11,29.637286
82.067187,9,29.650221
92.250333,10,29.665212
156.191254,17,29.689148
73.205878,8,29.701118
63.426663,7,29.711091
63.773091,7,29.720033
82.286755,9,29.734029
53.975662,6,29.742007
54.021261,6,29.751982
221.875887,24,29.784861
63.597514,7,29.793867
147.834204,16,29.817808
44.944195,5,29.824786
73.398985,8,29.836753
91.890117,10,29.850717
82.442439,9,29.863682
73.479161,8,29.875652
240.147886,26,29.911555
138.031757,15,29.933497
72.805011,8,29.944466
44.882385,5,29.952445
45.517331,5,29.959426
63.68823,7,29.970364
101.201726,11,29.987353
63.325515,7,29.996328
128.263759,14,30.017278
137.944789,15,30.038217
101.585378,11,30.054174
82.47529,9,30.067141
91.898868,10,30.081102
100.325796,11,30.097059
147.300997,16,30.119729
91.632631,10,30.133685
63.45813,7,30.144621
82.753256,9,30.157587
72.685775,8,30.169588
182.728809,20,30.197517
63.036196,7,30.207405
63.550498,7,30.218378
91.793339,10,30.232326
35.896364,4,30.239321
238.066398,26,30.274227
91.653021,10,30.289188
91.403718,10,30.303413
81.727381,9,30.316347
44.858521,5,30.323359
63.564921,7,30.333337
211.280935,23,30.366214
63.970056,7,30.376221
101.118512,11,30.392179
91.678749,10,30.406139
91.978236,10,30.4211
110.14814,12,30.438052
110.706002,12,30.455008
110.399966,12,30.470965
72.983062,8,30.482901
110.391319,12,30.500853
192.012168,21,30.528811
63.399219,7,30.53978
45.18813,5,30.546766
63.7243,7,30.557734
82.790148,9,30.570697
164.897873,18,30.595634
91.421342,10,30.61159
183.952822,20,30.639517
165.703945,18,30.664443
148.004481,16,30.689348
63.598375,7,30.698361
91.915971,10,30.712319
73.406176,8,30.725286
54.569548,6,30.733264
110.628669,12,30.750188
63.512878,7,30.760192
101.226257,11,30.777147
101.407292,11,30.792107
100.700013,11,30.808065
91.834112,10,30.823026
63.965488,7,30.832997
109.909964,12,30.848921
45.18114,5,30.856934
91.148833,10,30.871894
72.971594,8,30.882832
147.46503,16,30.905808
73.204904,8,30.917739
64.112378,7,30.927744
91.212365,10,30.942706
63.568925,7,30.95267
73.135656,8,30.963652
63.525198,7,30.974586
82.606073,9,30.98958
100.797199,11,31.00454
165.660122,18,31.029472
101.127276,11,31.045429
91.661377,10,31.059394
100.707808,11,31.075352
72.571258,8,31.087317
101.403778,11,31.10228
92.059336,10,31.117205
71.463135,8,31.128208
54.554964,6,31.137188
45.192354,5,31.145162
91.880497,10,31.160092
174.664656,19,31.187053
164.795869,18,31.211563
82.562435,9,31.224527
109.874616,12,31.240484
82.123538,9,31.254447
91.706367,10,31.26841
201.206414,22,31.298332
73.035203,8,31.310302
63.371802,7,31.320275
63.327424,7,31.330249
156.585656,17,31.355215
155.885316,17,31.379152
100.497138,11,31.395109
81.958556,9,31.408075
72.691875,8,31.420009
91.754751,10,31.434968
156.52598,17,31.458937
54.050386,6,31.466917
128.78533,14,31.487861
183.74338,20,31.514789
54.416941,6,31.523763
119.607459,13,31.541716
72.972227,8,31.553652
73.119983,8,31.564656
119.120301,13,31.583604
63.776245,7,31.593577
101.328868,11,31.609538
36.033404,4,31.615519
193.019148,21,31.645438
63.444779,7,31.655414
81.78891,9,31.668384
110.120286,12,31.685333
82.672911,9,31.698298
109.957858,12,31.715266
156.996825,17,31.740197
129.127255,14,31.759151
72.907786,8,31.770084
100.681626,11,31.78704
147.606398,16,31.809018
54.418134,6,31.81834
44.696077,5,31.825354
193.384414,21,31.855273
110.119771,12,31.872228
92.005736,10,31.887157
54.569379,6,31.896166
82.720186,9,31.90913
100.456169,11,31.924362
91.968164,10,31.939322
82.295816,9,31.952288
63.6206,7,31.962259
63.6309,7,31.973235
276.28897,30,32.123136
101.081592,11,32.139094
82.420985,9,32.152061
119.524431,13,32.171008
119.560519,13,32.189926
212.457056,23,32.221839
294.268541,32,32.26672
91.428627,10,32.281714
91.686238,10,32.295675
54.199773,6,32.305615
166.494062,18,32.331579
119.796978,13,32.349531
82.743207,9,32.363494
35.763288,4,32.369446
128.776193,14,32.389425
119.440603,13,32.408374
147.663522,16,32.431314
63.582749,7,32.441253
73.218721,8,32.453254
91.853933,10,32.467217
202.115798,22,32.499131
64.081346,7,32.509109
82.46026,9,32.523068
92.075941,10,32.537033
45.109095,5,32.54501
63.586445,7,32.55495
147.420999,16,32.577888
82.373872,9,32.591851
82.326828,9,32.604815
119.079017,13,32.623798
109.760151,12,32.641749
388.499113,42,32.700561
147.270121,16,32.723537
91.30772,10,32.738491
73.163365,8,32.749465
82.441152,9,32.762396
100.854415,11,32.778352
147.190218,16,32.801291
118.98151,13,32.820273
63.695011,7,32.830214
119.663594,13,32.848166
45.008398,5,32.856144
129.066955,14,32.876125
119.872814,13,32.895073
63.962981,7,32.906044
72.833931,8,32.917017
91.897673,10,32.932313
63.412287,7,32.942254
82.567456,9,32.95625
156.781214,17,32.981182
54.184134,6,32.991156
63.406991,7,33.000098
54.214673,6,33.010074
64.081992,7,33.020047
146.996802,16,33.043019
45.038542,5,33.049966
156.769957,17,33.074934
138.39999,15,33.095844
101.028975,11,33.1118
110.443285,12,33.129786
44.888598,5,33.136734
101.414017,11,33.152693
91.741202,10,33.167653
128.961813,14,33.188628
91.629266,10,33.202559
54.317163,6,33.211534
73.218185,8,33.223501
82.239692,9,33.236467
119.049694,13,33.255417
213.143107,23,33.287332
82.779886,9,33.300329
53.853409,6,33.309272
82.746755,9,33.323065
110.461689,12,33.339988
82.523192,9,33.353982
44.98692,5,33.360966
110.145171,12,33.377919
63.309049,7,33.387888
73.259225,8,33.399826
54.411851,6,33.408838
54.67373,6,33.416783
119.519216,13,33.435992
174.786627,19,33.46295
82.221662,9,33.475884
91.89633,10,33.491873
45.150791,5,33.498856
81.891499,9,33.510791
73.282621,8,33.522792
91.537566,10,33.537751
166.056416,18,33.562651
72.401587,8,33.575649
73.057803,8,33.587614
119.782309,13,33.606534
73.485867,8,33.618539
35.487219,4,33.624487
138.079071,15,33.646428
82.377133,9,33.660423
82.663358,9,33.673388
81.914479,9,33.686323
137.925641,15,33.707264
82.298621,9,33.720229
63.978761,7,33.730205
82.710731,9,33.744201
63.369102,7,33.754141
53.680975,6,33.763147
147.758865,16,33.785057
82.584366,9,33.799053
193.866936,21,33.827942
82.014947,9,33.841938
63.466466,7,33.851912
184.745351,20,33.880835
174.98159,19,33.908762
91.532711,10,33.92272
82.321393,9,33.935655
91.230515,10,33.949651
35.719879,4,33.95663
201.225016,22,33.989543
91.255985,10,34.003475
137.752849,15,34.025448
138.108987,15,34.045394
175.465146,19,34.073319
91.658008,10,34.08725
175.462438,19,34.115207
203.339857,22,34.146092
119.762543,13,34.166072
146.019245,16,34.187982
35.965083,4,34.194002
110.230295,12,34.210919
91.496216,10,34.224903
108.815665,12,34.242869
54.193771,6,34.251844
73.080507,8,34.26278
73.182273,8,34.274749
100.815904,11,34.290705
91.610576,10,34.305698
91.986105,10,34.319629
63.589385,7,34.329178
92.220096,10,34.344171
54.699548,6,34.353115
72.780207,8,34.364084
117.541571,13,34.383069
92.18418,10,34.398029
128.831727,14,34.417974
73.52603,8,34.429911
63.442904,7,34.440913
100.710377,11,34.456838
110.399532,12,34.473826
91.402027,10,34.487756
109.891256,12,34.504737
53.833731,6,34.513686
54.092958,6,34.522696
101.27383,11,34.538655
91.041493,10,34.552614
91.64333,10,34.567542
91.879013,10,34.581504
100.226372,11,34.597462
91.842438,10,34.612454
63.407099,7,34.622395
82.78705,9,34.635393
92.279461,10,34.650321
166.193503,18,34.676285
73.151023,8,34.68925
82.288189,9,34.701185
119.166414,13,34.720133
165.717091,18,34.745362
91.808261,10,34.760289
175.212028,19,34.78622
73.356944,8,34.797223
110.421568,12,34.815142
194.007391,21,34.845096
109.806003,12,34.862017
72.848323,8,34.874018
119.540831,13,34.892968
100.250105,11,34.908925
63.799267,7,34.918899
63.302914,7,34.929835
100.892934,11,34.945827
138.463572,15,34.966771
44.770096,5,34.975713
101.247506,11,34.992674
294.627805,32,35.037549
73.210751,8,35.04955
72.817871,8,35.060485
72.283218,8,35.179205
101.150883,11,35.196157
156.895564,17,35.22109
82.616484,9,35.234058
63.841298,7,35.245027
91.811593,10,35.259953
91.629417,10,35.274945
73.408213,8,35.286915
91.805084,10,35.300878
119.697477,13,35.320793
109.502244,12,35.337746
138.320783,15,35.359721
72.87416,8,35.371688
148.056259,16,35.395623
109.577928,12,35.413577
82.491343,9,35.426541
73.047377,8,35.438477
128.854637,14,35.458459
101.470232,11,35.47438
147.099063,16,35.497351
63.985433,7,35.508321
156.537437,17,35.532258
147.477308,16,35.555166
147.672185,16,35.578135
81.997886,9,35.591117
91.821544,10,35.606062
101.52631,11,35.622983
119.31873,13,35.641982
147.640646,16,35.664917
148.121301,16,35.687823
62.951979,7,35.697832
110.149434,12,35.714786
73.619159,8,35.726754
190.39408,21,35.756673
230.385815,25,35.792577
82.739168,9,35.805509
91.291212,10,35.819507
91.428397,10,35.833469
147.765515,16,35.857406
156.280046,17,35.881342
230.231117,25,35.916246
138.206469,15,35.938154
73.039254,8,35.950124
110.324898,12,35.967109
82.428165,9,35.983067
82.285017,9,35.996032
129.078704,14,36.015979
220.846734,24,36.049496
63.578664,7,36.061462
128.690402,14,36.080417
110.284429,12,36.097367
82.089367,9,36.111331
119.024618,13,36.129281
164.018581,18,36.155743
54.00748,6,36.16475
63.065356,7,36.175688
174.532305,19,36.201656
54.354165,6,36.211626
82.454446,9,36.224558
63.804438,7,36.234566
82.414399,9,36.24754
110.55484,12,36.264489
73.413485,8,36.276458
212.493606,23,36.309369
156.80207,17,36.333305
110.329353,12,36.350228
101.735565,11,36.366218
100.758825,11,36.382175
110.347488,12,36.399132
82.332832,9,36.413096
53.940611,6,36.421076
54.499933,6,36.431012
128.972614,14,36.449961
119.558929,13,36.468942
110.893118,12,36.485898
82.457838,9,36.499827
63.600279,7,36.5098
110.168729,12,36.527786
72.6131,8,36.538723
155.129809,17,36.563689
137.079173,15,36.584641
101.221224,11,36.600559
110.044411,12,36.618544
101.070761,11,36.634505
90.981531,10,36.649463
54.72375,6,36.658437
91.241202,10,36.672366
229.93935,25,36.709301
110.544138,12,36.726222
165.80869,18,36.752191
118.642856,13,36.774095
156.376591,17,36.799062
119.823155,13,36.818011
73.401555,8,36.82898
108.693273,12,36.845938
82.159731,9,36.859864
100.959978,11,36.87586
82.358679,9,36.887823
147.552988,16,36.911759
127.733295,14,36.931674
45.049682,5,36.938687
239.589133,26,36.977551
64.096336,7,36.988554
129.510622,14,37.008504
73.149436,8,37.020469
35.766611,4,37.026468
45.174433,5,37.034431
82.343599,9,37.047397
44.374179,5,37.054379
82.820967,9,37.068342
128.421323,14,37.088289
109.34223,12,37.105242
53.998587,6,37.114218
193.973814,21,37.14414
157.150915,17,37.168111
128.75484,14,37.189057
73.009408,8,37.199993
110.045256,12,37.217978
100.893465,11,37.234934
165.50757,18,37.259835
154.596034,17,37.283801
73.40488,8,37.29577
72.691456,8,37.307739
45.180943,5,37.315716
101.066796,11,37.331675
82.821234,9,37.34464
73.002717,8,37.356575
147.590313,16,37.379546
72.788035,8,37.391481
101.123157,11,37.406474
165.280276,18,37.431375
129.112,14,37.452351
164.729597,18,37.477285
119.296696,13,37.497231
138.127428,15,37.518143
91.966179,10,37.533103
129.466902,14,37.552272
54.033378,6,37.562245
137.448757,15,37.583189
119.492583,13,37.602142
192.327454,21,37.633057
82.967458,9,37.646023
64.067299,7,37.656278
73.12112,8,37.668242
137.065346,15,37.689185
101.728288,11,37.705109
81.992347,9,37.718107
54.521491,6,37.727083
91.844562,10,37.742044
231.451679,25,37.777214
35.993979,4,37.7832
82.856239,9,37.796164
128.751233,14,37.817107
92.003241,10,37.832068
63.680712,7,37.842043
45.391425,5,37.849023
165.342146,18,37.875219
72.430627,8,37.886189
91.669381,10,37.901149
146.576663,16,37.92409
82.539429,9,37.937071
73.263607,8,37.949022
63.453127,7,37.959258
82.08855,9,37.974185
210.923719,23,38.007096
101.43581,11,38.023087
165.639834,18,38.049018
138.51256,15,38.071227
63.557532,7,38.081168
81.755256,9,38.094134
82.145558,9,38.1071
91.278075,10,38.122059
138.537365,15,38.144001
108.866102,12,38.266979
63.56746,7,38.27795
137.733871,15,38.299859
82.468418,9,38.313856
53.927634,6,38.322831
73.29668,8,38.334801
156.733452,17,38.360729
45.272838,5,38.367714
119.107821,13,38.38666
101.04533,11,38.40262
91.728382,10,38.417578
100.779721,11,38.433535
147.707829,16,38.456472
63.730451,7,38.468441
165.401181,18,38.493375
193.570633,21,38.523296
147.175957,16,38.54524
81.805173,9,38.55817
231.405189,25,38.594105
73.263988,8,38.605075
109.843396,12,38.623028
110.075667,12,38.639951
138.649793,15,38.66292
82.546021,9,38.675887
137.905146,15,38.698828
63.898567,7,38.708799
54.74992,6,38.717776
100.830637,11,38.733734
101.025613,11,38.748694
119.203871,13,38.767641
118.765967,13,38.786593
100.801267,11,38.801555
82.299419,9,38.815513
110.172764,12,38.833466
63.403131,7,38.843439
54.458323,6,38.851419
128.683693,14,38.872328
91.409169,10,38.887321
164.88261,18,38.913255
239.456891,26,38.950121
64.03552,7,38.961124
136.289063,15,38.985027
36.169834,4,38.990014
54.367653,6,38.999022
73.305421,8,39.01099
119.336555,13,39.029907
110.595471,12,39.046895
73.428688,8,39.058916
100.740432,11,39.073878
72.804679,8,39.085843
137.061714,15,39.106787
62.778956,7,39.116759
129.091339,14,39.136707
202.479039,22,39.168622
61.996738,7,39.179594
101.038854,11,39.195552
81.848773,9,39.207518
128.91462,14,39.228462
82.10144,9,39.241422
137.8704,15,39.263369
63.512241,7,39.273345
129.069463,14,39.292292
175.153751,19,39.319223
82.041956,9,39.332185
231.165697,25,39.36709
82.733216,9,39.380024
119.614274,13,39.399005
82.411451,9,39.41197
100.766674,11,39.427929
109.962685,12,39.444892
73.281924,8,39.456853
63.538694,7,39.466605
239.517617,26,39.503505
72.138853,8,39.515474
63.752604,7,39.525414
72.518275,8,39.536423
45.04302,5,39.544397
101.145624,11,39.559908
73.009706,8,39.571888
277.122299,30,39.613782
101.014484,11,39.629737
119.439171,13,39.64769
80.581509,9,39.661655
82.13102,9,39.673616
138.266765,15,39.696556
118.991919,13,39.714511
166.107203,18,39.740438
110.897483,12,39.757393
138.693944,15,39.779336
110.45612,12,39.796292
156.085956,17,39.820225
91.306904,10,39.83419
44.922358,5,39.842134
109.919957,12,39.859088
146.861919,16,39.882062
72.962803,8,39.894994
100.348699,11,39.91095
128.307569,14,39.930896
64.03885,7,39.940908
63.169564,7,39.951874
101.19654,11,39.966836
44.614152,5,39.975777
54.566839,6,39.985785
294.531187,32,40.030666
63.17783,7,40.040638
165.073322,18,40.066567
63.4746,7,40.07654
73.146284,8,40.087511
101.349986,11,40.10347
54.417068,6,40.112446
82.068642,9,40.125411
156.736954,17,40.149346
72.808459,8,40.161282
72.968167,8,40.173281
82.090761,9,40.186247
155.53995,17,40.210152
342.021334,37,40.262047
63.53067,7,40.272018
92.15764,10,40.286979
110.395314,12,40.303936
266.373692,29,40.344826
100.352201,11,40.359751
128.381141,14,40.380726
173.977406,19,40.406659
119.117897,13,40.424607
63.790784,7,40.436578
101.414343,11,40.451538
73.00196,8,40.463474
44.795934,5,40.470455
203.630243,22,40.501407
165.979735,18,40.527303
129.071073,14,40.547282
100.638416,11,40.563238
137.331354,15,40.58476
91.618386,10,40.59972
44.928118,5,40.606701
90.887102,10,40.620666
101.140552,11,40.636623
44.849078,5,40.644568
128.560476,14,40.664547
118.720907,13,40.68254
99.645457,11,40.699459
240.075954,26,40.736393
82.28618,9,40.749359
63.623129,7,40.759335
164.724103,18,40.784264
156.427891,17,40.809198
82.626242,9,40.82213
165.697466,18,40.848094
147.056252,16,40.870003
101.19451,11,40.885993
73.216114,8,40.897965
191.125885,21,40.92685
176.010015,19,40.953815
119.959337,13,40.972769
91.370968,10,40.988758
110.100467,12,41.005714
63.786012,7,41.016684
91.672785,10,41.030616
138.271934,15,41.052589
147.386893,16,41.075302
157.025813,17,41.100237
72.614068,8,41.112204
101.479995,11,41.12713
82.621068,9,41.140131
72.660942,8,41.152096
82.4861,9,41.165062
120.020848,13,41.184366
72.896253,8,41.196333
91.30399,10,41.210265
63.638381,7,41.327072
82.637532,9,41.340072
128.990829,14,41.359985
63.895163,7,41.370259
82.39954,9,41.383194
193.037386,21,41.413115
101.310017,11,41.429105
54.440912,6,41.438082
73.003714,8,41.450014
129.027942,14,41.468966
110.464148,12,41.486285
100.81356,11,41.502245
73.392147,8,41.514242
91.623345,10,41.530195
128.880258,14,41.550114
63.554631,7,41.560088
82.209167,9,41.574391
63.44749,7,41.585394
110.623335,12,41.602349
163.210195,18,41.628282
249.168368,27,41.666147
110.68994,12,41.683374
138.393553,15,41.704317
53.882648,6,41.713291
110.672781,12,41.730216
101.203146,11,41.746205
165.94103,18,41.771349
63.346819,7,41.78133
63.782919,7,41.791297
200.351346,22,41.823244
184.149981,20,41.851138
213.113362,23,41.884263
147.797235,16,41.907203
137.589136,15,41.929112
72.989789,8,41.94008
73.451335,8,41.952083
44.986319,5,41.959063
231.408362,25,41.996328
82.769126,9,42.009295
191.865727,21,42.039214
191.381781,21,42.068104
110.274338,12,42.085331
185.098849,20,42.114286
63.744392,7,42.12426
82.320897,9,42.137226
128.615946,14,42.157138
183.693517,20,42.185359
110.697546,12,42.202281
44.915363,5,42.209263
127.640728,14,42.22921
156.67477,17,42.254176
155.149571,17,42.277382
44.917721,5,42.284365
210.61756,23,42.317276
44.731142,5,42.324223
44.9064,5,42.332203
101.736872,11,42.348198
82.595153,9,42.361158
136.75416,15,42.382359
54.058188,6,42.391367
128.162182,14,42.411281
156.96784,17,42.436248
119.398635,13,42.454167
54.660059,6,42.463143
175.043339,19,42.489351
146.202446,16,42.512258
212.409501,23,42.544171
138.647989,15,42.567142
110.247054,12,42.583277
82.172249,9,42.596244
173.897814,19,42.623204
304.697158,33,42.669048
82.540062,9,42.682376
82.372374,9,42.695341
91.825161,10,42.710336
119.387355,13,42.72925
91.75233,10,42.744241
63.478513,7,42.754216
164.954683,18,42.779341
110.392198,12,42.796329
101.225534,11,42.811257
127.955416,14,42.832232
72.933479,8,42.844202
101.286622,11,42.85916
138.030404,15,42.881069
100.938736,11,42.897027
44.55578,5,42.904007
313.960081,34,42.951913
64.036336,7,42.961886
63.587221,7,42.972823
73.250494,8,42.985789
240.109797,26,43.021731
202.388084,22,43.05261
72.644245,8,43.064615
156.509979,17,43.088549
63.845498,7,43.099487
259.263592,28,43.13838
156.883075,17,43.164346
81.703364,9,43.177309
72.744597,8,43.189281
119.740834,13,43.208229
110.464232,12,43.225185
110.788679,12,43.242106
91.832829,10,43.25806
119.431951,13,43.281033
72.920475,8,43.292967
137.68138,15,43.316937
73.011141,8,43.327909
